recordID,hu12_zoneid,lagoslakeid,mean_secchi,median_secchi,sd_secchi,covar_secchi,nobs_secchi,nhdid,nhd_lat,nhd_long,lake_area_ha,lake_perim_meters,lagosname1,meandepth,maxdepth,in_nwi,iws_zone_id,hu4_zoneid,hu8_zoneid,edu_zoneid,state_name,iws_area_ha,lakeconnectivity,glacial,pcturbancombined_hu12,pctagcombined_hu12,pctpasturehay_hu12,pctrowcrop_hu12
3073,HU12_14280,136396,4.72,4.72,NA,NA,1,80995411,48.069.987,-90.899.689,1.510.120.228,2.150.596.496,GREEN,NA,21.3,yes,IWS_37041,HU4_26,HU8_130,EDU_55,Minnesota,6.186.500.409,DR_LakeStream,Glaciated,0,0,0,0
3074,HU12_14280,25702,2.9,2.9,NA,NA,1,120019121,48.074.526,-90.947.073,105.710.636,3.028.309.833,SEAHORSE,NA,6.4008,yes,IWS_35869,HU4_26,HU8_130,EDU_55,Minnesota,6.492.783.906,DR_LakeStream,Glaciated,0,0,0,0
3075,HU12_14280,50747,3.35,3.35,NA,NA,1,80995211,4.807.901,-90.911.834,2.822.905.857,3.845.863.837,FAY,NA,188.976,yes,IWS_36140,HU4_26,HU8_130,EDU_55,Minnesota,128.942.061,DR_LakeStream,Glaciated,0,0,0,0
3076,HU12_14280,16140,05.03,05.03,NA,NA,1,80996265,48.039.986,-90.908.835,3.006.074.966,3.790.053.615,OWL,NA,21.3,yes,IWS_36117,HU4_26,HU8_130,EDU_55,Minnesota,6.042.737.022,DR_Stream,Glaciated,0,0,0,0
3077,HU12_14280,2597,6.935,6.935,96.873.629,139.688.001,2,80995927,48.055.567,-90.929.984,2.490.056.442,1.697.288.866,GILLIS,NA,54.9,yes,IWS_36576,HU4_26,HU8_130,EDU_55,Minnesota,2.702.331.341,DR_LakeStream,Glaciated,0,0,0,0
3078,HU12_14280,85005,4.27,4.27,NA,NA,1,80995475,48.066.291,-90.914.548,3.390.119.055,3.680.149.559,BAT,NA,30.5,yes,IWS_37443,HU4_26,HU8_130,EDU_55,Minnesota,865.300.958,Headwater,Glaciated,0,0,0,0
3079,HU12_14281,1518,3.459,3.28,353.772.526,102.275.954,5,120019141,480.342,-90.998.543,6.643.385.093,6.887.078.971,LITTLE SAGANAGA,NA,45.7,yes,IWS_35643,HU4_26,HU8_130,EDU_55,Minnesota,1.237.050.731,DR_LakeStream,Glaciated,0,0,0,0
3080,HU12_14281,16144,2.876,03.05,563.142.966,195.807.707,5,80997291,48.016.397,-91.039.106,5.089.848.653,8.177.893.984,ELTON,NA,16.2,yes,IWS_36411,HU4_26,HU8_130,EDU_55,Minnesota,2.689.818.104,DR_LakeStream,Glaciated,0,0,0,0
3081,HU12_14281,121180,2.74,2.74,NA,NA,1,80997127,48.016.732,-91.061.473,1.866.233.345,463.871.711,HOE,NA,NA,yes,IWS_36085,HU4_26,HU8_130,EDU_55,Minnesota,6.416.573.161,DR_LakeStream,Glaciated,0,0,0,0
3082,HU12_14281,433,3.886,3.96,1.309.228.781,336.909.105,5,80996233,48.063.067,-91.020.653,4.845.525.764,2.420.116.797,GABIMICHIGAMI,NA,NA,yes,IWS_36755,HU4_26,HU8_130,EDU_55,Minnesota,1.094.128.067,DR_LakeStream,Glaciated,0,0,0,0
3083,HU12_14281,133308,3.737,3.51,1.211.876.644,324.291.315,5,80997393,48.004.713,-91.060.111,5.405.433.318,6.213.166.527,MAKWA,NA,23.2,yes,IWS_37218,HU4_26,HU8_130,EDU_55,Minnesota,2.989.585.731,DR_Stream,Glaciated,0,0,0,0
3084,HU12_14281,66292,4.42,4.42,NA,NA,1,120019129,4.805.392,-91.005.492,1.662.178.856,3.827.121.143,RATTLE,NA,NA,yes,IWS_36384,HU4_26,HU8_130,EDU_55,Minnesota,7.683.274.279,DR_LakeStream,Glaciated,0,0,0,0
3085,HU12_14281,70358,3.606.666.667,3.2,1.126.469.411,312.329.781,3,120019124,48.071.403,-91.039.785,4.337.216.601,7.483.109.886,AGAMOK,NA,8.8,yes,IWS_35591,HU4_26,HU8_130,EDU_55,Minnesota,2.278.150.638,DR_LakeStream,Glaciated,0,0,0,0
3086,HU12_14282,126401,3.915,4.19,140.469.451,358.798.087,4,80994575,48.111.622,-91.014.894,1.038.031.114,1.070.291.103,JASPER,NA,38.1,yes,IWS_37213,HU4_26,HU8_130,EDU_55,Minnesota,3.006.603.736,DR_LakeStream,Glaciated,5.753,0,0,0
3087,HU12_14282,69353,3.735,3.735,NA,NA,1,80995295,48.081.532,-91.054.972,951.236.154,2.171.971.376,MUELLER,NA,11,yes,IWS_37108,HU4_26,HU8_130,EDU_55,Minnesota,1.398.024.649,DR_LakeStream,Glaciated,5.753,0,0,0
3088,HU12_14282,635,4.153,4,401.615.488,96.704.909,5,80995245,4.809.631,-9.106.578,3.114.143.027,3.758.163.611,OGISHKEMUNCIE,NA,21.3,yes,IWS_36937,HU4_26,HU8_130,EDU_55,Minnesota,1.521.439.763,DR_LakeStream,Glaciated,5.753,0,0,0
3089,HU12_14282,3212,460.375,4.4725,42.184.861,9.163.152,4,79b3ef01-074f-4db0-bb40-e2099ead7f06,48.132.401,-90.992.331,3.584.799.144,3.507.157.322,ALPINE,NA,19.8,yes,IWS_37451,HU4_26,HU8_130,EDU_55,Minnesota,793.156.348,DR_LakeStream,Glaciated,5.753,0,0,0
3090,HU12_14282,2468,4.742.142.857,4.72,726.245.236,15.314.706,7,80994415,48.132.852,-90.925.549,1.612.083.974,1.115.476.142,SEA GULL,NA,39.6,yes,IWS_36011,HU4_26,HU8_130,EDU_55,Minnesota,5.065.067.653,DR_LakeStream,Glaciated,5.753,0,0,0
3091,HU12_14282,40319,1.926,1.98,283.866.166,147.386.379,5,80993659,48.160.688,-90.876.103,8.232.246.886,1.225.564.797,ONAGON,NA,NA,yes,IWS_35535,HU4_26,HU8_130,EDU_55,Minnesota,6.698.360.306,DR_LakeStream,Glaciated,5.753,0,0,0
3092,HU12_14282,27719,4.585,4.585,21.213.203,4.626.653,2,80994457,48.116.486,-91.031.004,1.593.997.017,2.599.412.641,KINGFISHER,NA,11.6,yes,IWS_37393,HU4_26,HU8_130,EDU_55,Minnesota,5.554.110.792,DR_LakeStream,Glaciated,5.753,0,0,0
3093,HU12_14283,123253,5.49,5.49,NA,NA,1,80995655,48.069.337,-91.165.274,2.227.971.945,2.075.501.726,KEK,NA,39.624,yes,IWS_36580,HU4_26,HU8_130,EDU_55,Minnesota,7.105.112.716,Headwater,Glaciated,0,263,263,0
3094,HU12_14283,43519,5.498,6.4,1.665.869.143,302.995.479,5,80995237,48.085.155,-91.124.357,1.014.176.164,2.072.643.789,KEKEKABIC POND (2ND),NA,NA,yes,IWS_35601,HU4_26,HU8_130,EDU_55,Minnesota,7.256.742.915,DR_LakeStream,Glaciated,0,263,263,0
3095,HU12_14283,1425,6.4125,6.175,653.320.366,101.882.318,6,80996157,48.065.593,-91.180.242,6.850.127.047,3.614.380.673,KEKEKABIC,NA,59.4,yes,IWS_36356,HU4_26,HU8_130,EDU_55,Minnesota,1.335.710.689,DR_LakeStream,Glaciated,0,263,263,0
3096,HU12_14283,46582,2.74,2.74,NA,NA,1,80995335,48.081.948,-91.127.331,1.521.109.525,7.296.542.113,KEKEKABIC POND (1ST),NA,NA,yes,NA,HU4_26,HU8_130,EDU_55,Minnesota,NA,DR_LakeStream,NA,0,263,263,0
3097,HU12_14283,115914,3.31,03.05,948.109.962,286.438.055,5,80996431,48.039.057,-9.118.047,4.423.149.119,6.256.932.264,WISINI,NA,NA,yes,IWS_36358,HU4_26,HU8_130,EDU_55,Minnesota,2.194.507.634,DR_LakeStream,Glaciated,0,263,263,0
3098,HU12_14283,31932,4.584,4.265,142.026.142,309.830.153,5,80995265,48.086.919,-91.104.976,4.013.290.044,6.779.160.009,JENNY (WEST BAY),NA,283.464,yes,IWS_35632,HU4_26,HU8_130,EDU_55,Minnesota,7.231.025.751,DR_LakeStream,Glaciated,0,263,263,0
3099,HU12_14283,98517,284.875,2.935,648.168.895,227.527.475,4,80996393,48.043.642,-91.186.581,2.856.705.102,5.052.095.853,STRUP,NA,NA,yes,IWS_35484,HU4_26,HU8_130,EDU_55,Minnesota,1.491.779.201,DR_LakeStream,Glaciated,0,263,263,0
3100,HU12_14283,18259,2.36,2.36,537.401.154,227.712.353,2,80995285,48.082.627,-91.097.866,7.903.081.216,1.870.155.544,ANNIE,NA,NA,yes,IWS_37385,HU4_26,HU8_130,EDU_55,Minnesota,293.773.247,DR_LakeStream,Glaciated,0,263,263,0
3101,HU12_14283,881,5.245,5.1,308.585.482,5.883.422,7,80995049,480.937,-91.118.472,486.678.947,6.986.218.918,EDDY,NA,29,yes,IWS_35569,HU4_26,HU8_130,EDU_55,Minnesota,181.317.674,DR_LakeStream,Glaciated,0,263,263,0
3102,HU12_14284,133306,6.385,6.58,690.268.064,108.107.763,6,80996901,48.026.101,-91.182.249,164.146.168,2.150.125.563,AHMAKOSE,NA,207.264,yes,IWS_37403,HU4_26,HU8_130,EDU_55,Minnesota,5.444.617.184,Headwater,Glaciated,0,0,0,0
3103,HU12_14284,53911,3.7,3.7,NA,NA,1,80997395,48.012.471,-91.177.992,1.981.047.042,2.185.816.993,SHEPO,NA,NA,yes,IWS_36146,HU4_26,HU8_130,EDU_55,Minnesota,2.064.687.434,DR_LakeStream,Glaciated,0,0,0,0
3104,HU12_14284,1516,4.17,4.14,468.049.143,112.242.001,6,120019160,48.010.633,-91.193.216,2.793.263.523,2.216.367.034,FRASER,NA,24.4,yes,IWS_36254,HU4_26,HU8_130,EDU_55,Minnesota,3.805.756.764,DR_LakeStream,Glaciated,0,0,0,0
3105,HU12_14284,101487,2.536.666.667,1.83,1.355.962.143,534.544.866,3,80996859,48.026.432,-91.105.269,6.014.239.892,1.757.334.137,LEDGE,NA,NA,yes,IWS_37112,HU4_26,HU8_130,EDU_55,Minnesota,1.459.335.557,DR_LakeStream,Glaciated,0,0,0,0
3106,HU12_14284,104522,1.98,1.98,NA,NA,1,80996905,48.024.255,-91.123.995,16.196.672,2.037.935.042,CAP,NA,NA,yes,IWS_35691,HU4_26,HU8_130,EDU_55,Minnesota,2.793.108.194,DR_LakeStream,Glaciated,0,0,0,0
3107,HU12_14284,2465,4.748.571.429,4.88,467.775.893,98.508.762,7,120019161,47.989.308,-91.237.019,5.851.836.241,388.792.273,THOMAS,NA,33.5,yes,IWS_36316,HU4_26,HU8_130,EDU_55,Minnesota,6.394.080.391,Headwater,Glaciated,0,0,0,0
3108,HU12_14284,725,2.653.333.333,3.2,1.252.889.993,472.194.721,3,80997361,48.015.208,-91.162.332,6.380.135.147,8.603.003.169,SAGUS,NA,11.3,yes,IWS_35596,HU4_26,HU8_130,EDU_55,Minnesota,2.931.600.868,DR_LakeStream,Glaciated,0,0,0,0
3109,HU12_14284,25722,3.313.333.333,3.2,940.137.401,283.743.682,3,80997005,48.023.823,-91.195.359,362.523.684,4.318.136.003,GERUND,NA,25.908,yes,IWS_36333,HU4_26,HU8_130,EDU_55,Minnesota,2.217.315.905,DR_LakeStream,Glaciated,0,0,0,0
3110,HU12_14284,3689,1.45,1.45,NA,NA,1,80997605,48.016.068,-91.251.877,5.157.956.854,5.645.188.633,HATCHET,NA,12.2,yes,IWS_37534,HU4_26,HU8_130,EDU_55,Minnesota,5.129.925.175,DR_LakeStream,Glaciated,0,0,0,0
3111,HU12_14285,17165,6.4,6.4,NA,NA,1,80998225,47.991.099,-91.465.225,105.513.663,1.216.576.235,GRIDDLE,NA,NA,yes,IWS_36390,HU4_26,HU8_130,EDU_55,Minnesota,209.319.869,Isolated,Glaciated,2.858,0,0,0
3112,HU12_14285,3097,5.535,5.495,493.862.329,89.225.353,4,120019188,47.986.234,-91.418.822,1.863.786.438,6.204.588.062,SNOWBANK,NA,45.7,yes,IWS_37487,HU4_26,HU8_130,EDU_55,Minnesota,2.611.873.843,DR_LakeStream,Glaciated,2.858,0,0,0
3113,HU12_14285,3440,406.875,4.25,1.673.023.087,41.118.847,4,120019186,47.982.691,-91.359.527,3.652.034.552,2.953.254.109,DISAPPOINTMENT,NA,15.2,yes,IWS_37141,HU4_26,HU8_130,EDU_55,Minnesota,9.997.928.333,DR_Stream,Glaciated,2.858,0,0,0
3114,HU12_14285,2570,5.8,5.8,848.528.137,146.297.955,2,120019195,47.964.113,-91.396.194,1.821.914.575,7.080.741.311,PARENT,NA,15.2,yes,IWS_36128,HU4_26,HU8_130,EDU_55,Minnesota,274.495.643,Headwater,Glaciated,2.858,0,0,0
3115,HU12_14286,669,450.875,3.53,2.078.518.603,460.996.641,4,80996995,48.025.258,-91.326.395,6.096.186.989,5.636.046.349,ASHIGAN,NA,18,yes,IWS_36699,HU4_26,HU8_130,EDU_55,Minnesota,145.700.205,Isolated,Glaciated,0,0,0,0
3116,HU12_14286,767,1.865,1.865,940.452.019,504.263.817,2,80997263,48.013.952,-91.359.976,8.130.922.627,8.177.920.293,BOOT,NA,25.3,yes,IWS_37236,HU4_26,HU8_130,EDU_55,Minnesota,4.200.168.908,DR_LakeStream,Glaciated,0,0,0,0
3117,HU12_14286,14100,743.125,7.5075,830.585.888,111.769.337,4,80996113,4.805.667,-91.276.371,3.897.537.093,4.043.072.351,MISSIONARY,NA,NA,yes,IWS_36175,HU4_26,HU8_130,EDU_55,Minnesota,6.978.393.291,Isolated,Glaciated,0,0,0,0
3118,HU12_14286,72372,4.27,4.27,NA,NA,1,80996363,48.049.622,-91.302.134,1.236.214.813,2.309.272.368,NEGLIGE,NA,176.784,yes,IWS_36055,HU4_26,HU8_130,EDU_55,Minnesota,3.486.176.911,Isolated,Glaciated,0,0,0,0
3119,HU12_14286,3743,3.627.857.143,3.81,464.649.125,128.078.121,7,80997303,48.016.909,-91.274.964,302.879.973,2.325.555.762,IMA,NA,35.4,yes,IWS_35760,HU4_26,HU8_130,EDU_55,Minnesota,6.668.257.663,DR_LakeStream,Glaciated,0,0,0,0
3120,HU12_14286,33983,1.826,1.98,41.107.177,225.121.451,5,80997459,48.013.292,-91.318.619,7.003.406.284,1.410.494.395,CATTYMAN,NA,2.7432,yes,IWS_37143,HU4_26,HU8_130,EDU_55,Minnesota,565.642.188,DR_LakeStream,Glaciated,0,0,0,0
3121,HU12_14286,133320,03.05,03.05,NA,NA,1,80997523,48.007.598,-91.319.135,1.901.706.415,2.399.433.703,ADVENTURE,NA,3.048,yes,IWS_36763,HU4_26,HU8_130,EDU_55,Minnesota,1.187.592.589,Headwater,Glaciated,0,0,0,0
3122,HU12_14286,1758,5.33,5.18,699.946.427,131.322.031,7,80996097,48.056.204,-91.312.578,9.832.050.003,9.487.870.197,VERA,NA,16.8,yes,IWS_36355,HU4_26,HU8_130,EDU_55,Minnesota,2.215.100.516,Isolated,Glaciated,0,0,0,0
3123,HU12_14286,66300,3.26,3.225,328.572.671,100.789.163,6,80997365,48.010.096,-91.305.273,6.046.574.496,1.018.460.637,JORDAN,NA,201.168,yes,IWS_36988,HU4_26,HU8_130,EDU_55,Minnesota,2.420.896.052,DR_LakeStream,Glaciated,0,0,0,0
3124,HU12_14286,107654,1.52,1.52,NA,NA,1,80997699,48.004.602,-91.329.938,106.270.808,2.156.009.518,JITTERBUG,NA,1.524,yes,IWS_36126,HU4_26,HU8_130,EDU_55,Minnesota,1.118.659.866,Isolated,Glaciated,0,0,0,0
3125,HU12_14286,9603,2.9275,2.7975,769.283.758,262.778.397,6,80997299,480.167,-91.325.742,1.369.013.432,2.007.053.207,GIBSON,NA,7.3152,yes,IWS_36180,HU4_26,HU8_130,EDU_55,Minnesota,9.533.409.025,DR_LakeStream,Glaciated,0,0,0,0
3126,HU12_14286,4118,288.375,2.9,362.015.686,125.536.432,8,44130cd8-d267-4dcd-b4bd-4192cce5a5be,48.038.003,-91.359.139,5.688.245.692,4.290.434.911,ENSIGN,NA,9.1,yes,IWS_36169,HU4_26,HU8_130,EDU_55,Minnesota,2.113.214.636,DR_LakeStream,Glaciated,0,0,0,0
3127,HU12_14286,93359,2.52,2.29,742.226.381,294.534.278,3,120019135,48.054.658,-91.290.081,2.092.612.191,2.892.306.341,TRADER,NA,3.048,yes,IWS_36809,HU4_26,HU8_130,EDU_55,Minnesota,3.659.878.345,Isolated,Glaciated,0,0,0,0
3128,HU12_14286,35015,5.18,5.18,NA,NA,1,120019166,48.002.062,-91.343.037,2.396.700.475,3.798.997.427,AHSUB,NA,237.744,yes,IWS_36713,HU4_26,HU8_130,EDU_55,Minnesota,4.795.976.478,Isolated,Glaciated,0,0,0,0
3129,HU12_14322,75529,3.272,3.28,342.593.053,104.704.478,5,123272484,47.529.755,-95.407.522,3.781.191.644,3.272.170.006,LOMOND,NA,12.8,yes,IWS_33952,HU4_54,HU8_328,EDU_16,Minnesota,813.301.074,DR_Stream,Glaciated,4.7815,334.662,309.514,2.5148
3130,HU12_14322,48631,2.59,2.59,NA,NA,1,123272473,47.532.839,-95.474.989,4.454.974.961,3.962.888.694,MINNOW,NA,NA,yes,IWS_33097,HU4_54,HU8_328,EDU_16,Minnesota,3.842.131.541,DR_Stream,Glaciated,4.7815,334.662,309.514,2.5148
3131,HU12_14322,33918,2.59,2.59,NA,NA,1,123272530,47.518.659,-95.456.942,2.401.690.106,2.209.121.739,FIRST,NA,10.9728,yes,IWS_32818,HU4_54,HU8_328,EDU_16,Minnesota,2.887.177.746,DR_LakeStream,Glaciated,4.7815,334.662,309.514,2.5148
3132,HU12_14323,2593,3.106,3.2,535.582.756,172.434.886,10,123272612,47.491.006,-95.298.773,3.766.722.843,4.503.567.326,WALKER BROOK,NA,13.7,yes,IWS_34807,HU4_54,HU8_328,EDU_16,Minnesota,1.394.580.576,DR_Stream,Glaciated,3.0463,282.268,258.879,2.3389
3133,HU12_14325,104511,4.7,4.7,NA,NA,1,123271994,47.618.392,-95.134.033,7.612.004.774,5.512.684.063,BUZZLE,NA,252.984,yes,IWS_34294,HU4_54,HU8_328,EDU_16,Minnesota,4.224.761.357,DR_LakeStream,Glaciated,2.9134,11.9618,10.1761,1.7857
3134,HU12_14325,2652,4,4,NA,NA,1,123272022,47.619.137,-95.108.335,3.081.361.818,324.679.523,LITTLE BUZZLE,NA,12.2,yes,IWS_34052,HU4_54,HU8_328,EDU_16,Minnesota,7.213.281.458,DR_LakeStream,Glaciated,2.9134,11.9618,10.1761,1.7857
3135,HU12_14325,80768,3.1,3.1,NA,NA,1,123272144,47.606.355,-95.105.878,4.726.694.064,4.056.294.854,WHITEFISH,NA,9.144,yes,IWS_34161,HU4_54,HU8_328,EDU_16,Minnesota,8.157.558.246,DR_Stream,Glaciated,2.9134,11.9618,10.1761,1.7857
3136,HU12_14326,3495,2.84,2.74,324.422.564,114.233.297,9,123271064,47.733.466,-95.188.517,3.997.018.641,1.552.667.108,CLEARWATER,NA,19.8,yes,IWS_34303,HU4_54,HU8_328,EDU_16,Minnesota,2.177.368.962,DR_LakeStream,Glaciated,2.3607,153.813,132.317,2.1496
3137,HU12_14326,103496,2.725,2.725,176.776.695,64.872.182,2,123270724,47.759.643,-95.235.003,4.218.573.856,3.851.943.605,BAGLEY,NA,11.8872,yes,IWS_34463,HU4_54,HU8_328,EDU_16,Minnesota,2.663.019.693,Isolated,Glaciated,2.3607,153.813,132.317,2.1496
3138,HU12_14327,19269,2.1,2.1,NA,NA,1,123271883,47.639.097,-9.527.792,1.113.656.685,7.906.478.186,WEST FOUR-LEGGED,NA,NA,yes,IWS_33027,HU4_54,HU8_328,EDU_16,Minnesota,2.036.838.905,DR_LakeStream,Glaciated,4.0422,369.324,317.504,5.182
3139,HU12_14344,78747,1.98,1.98,NA,NA,1,80998931,47.967.822,-91.549.485,6.805.570.848,8.117.808.613,JASPER,NA,7.6,yes,IWS_36716,HU4_26,HU8_130,EDU_55,Minnesota,1.875.743.344,Headwater,Glaciated,2.1219,0,0,0
3140,HU12_14344,2552,5.485,5.485,431.335.137,7.863.904,2,80999353,47.949.232,-91.545.621,1.435.947.606,1.873.383.989,OJIBWAY,NA,33.5,yes,IWS_37381,HU4_26,HU8_130,EDU_55,Minnesota,4.756.954.422,Headwater,Glaciated,2.1219,0,0,0
3141,HU12_14344,137367,3.7575,3.9175,391.276.756,104.132.204,6,af1d9a3c-3f88-426c-8d5d-8f17e6e8d66a,48.025.002,-91.450.926,2.565.982.803,2.320.180.378,NEWFOUND,NA,13.716,yes,IWS_37319,HU4_26,HU8_130,EDU_55,Minnesota,4.625.756.225,DR_LakeStream,Glaciated,2.1219,0,0,0
3142,HU12_14344,77654,2.551.428.571,2.44,689.043.505,270.061.844,7,88575048-082b-4292-8840-e80b49025a3d,48.035.863,-91.411.753,3.754.996.353,5.178.642.977,SPLASH (LITTLE IRON),NA,5.4864,yes,IWS_36568,HU4_26,HU8_130,EDU_55,Minnesota,1.947.468.873,DR_LakeStream,Glaciated,2.1219,0,0,0
3143,HU12_14344,29807,2.9,2.9,113.137.085,390.127.879,2,80998359,47.984.769,-91.478.105,3.181.278.496,4.176.818.584,FLASH,NA,NA,yes,IWS_36369,HU4_26,HU8_130,EDU_55,Minnesota,1.935.127.575,DR_Stream,Glaciated,2.1219,0,0,0
3144,HU12_14344,411,3.39,3.39,480.832.611,141.838.528,2,80999663,47.938.097,-91.553.378,1.188.146.973,1.546.414.848,TRIANGLE,NA,NA,yes,IWS_35763,HU4_26,HU8_130,EDU_55,Minnesota,2.933.544.078,Isolated,Glaciated,2.1219,0,0,0
3145,HU12_14344,111779,4.019.285.714,4.1,68.373.014,170.112.351,7,1e1518bc-c4b9-4968-a23d-46562bb5ce15,47.994.148,-91.505.895,5.227.878.194,3.215.670.072,MOOSE,NA,19.812,yes,IWS_35976,HU4_26,HU8_130,EDU_55,Minnesota,2.424.837.883,DR_LakeStream,Glaciated,2.1219,0,0,0
3146,HU12_14346,38199,0.6,0.6,NA,NA,1,81004193,47.638.987,-91.548.772,1.049.038.011,8.041.099.127,NORTH MCDOUGAL,NA,NA,yes,IWS_37082,HU4_26,HU8_130,EDU_55,Minnesota,9.924.544.563,DR_LakeStream,Glaciated,1.6034,741,741,0
3147,HU12_14353,1971,1.52,1.52,NA,NA,1,120019257,47.798.677,-91.137.347,6.491.981.282,3.642.104.193,PERENT,NA,11.6,yes,IWS_36973,HU4_26,HU8_130,EDU_55,Minnesota,3.929.864.886,DR_LakeStream,Glaciated,9.668,0,0,0
3148,HU12_14355,3485,2.59,2.59,NA,NA,1,81004389,47.615.012,-91.254.745,2.289.265.754,4.355.591.171,TANNER,NA,1.5,yes,IWS_35702,HU4_26,HU8_130,EDU_55,Minnesota,5.246.772.393,Isolated,Glaciated,2.218,0,0,0
3149,HU12_14359,3839,1.8765,1.83,66.918.275,35.661.218,10,81003105,47.687.401,-91.452.597,4.911.264.135,5.090.129.284,GROUSE,NA,3,yes,IWS_37197,HU4_26,HU8_130,EDU_55,Minnesota,6.530.092.429,DR_LakeStream,Glaciated,3.5112,142,0,142
3150,HU12_14359,127093,1.22,1.22,NA,NA,1,f05c2335-6aae-4643-9c97-dfeb109de172,47.667.174,-91.451.266,30.912.249,7.628.824.995,RAT,NA,1.8288,yes,NA,HU4_26,HU8_130,EDU_55,Minnesota,NA,DR_LakeStream,NA,3.5112,142,0,142
3151,HU12_14360,4233,2.851.666.667,1.98,1.830.412.067,641.874.483,3,81001677,47.811.824,-91.290.754,5.109.727.735,2.468.476.276,ISABELLA,NA,5.5,yes,IWS_36017,HU4_26,HU8_130,EDU_55,Minnesota,1.566.647.751,DR_LakeStream,Glaciated,1.353,0,0,0
3152,HU12_14363,259,1.506.666.667,1.45,172.143.351,114.254.437,3,120019273,47.765.196,-91.838.214,2.961.897.895,186.228.585,BIRCH,NA,NA,yes,IWS_35608,HU4_26,HU8_130,EDU_55,Minnesota,4.496.439.078,DR_LakeStream,Glaciated,1.8439,582,582,0
3153,HU12_14365,312,01.07,01.07,NA,NA,1,81001163,47.853.725,-91.550.205,1.391.005.499,879.572.182,TURTLE,NA,NA,yes,IWS_36704,HU4_26,HU8_130,EDU_55,Minnesota,2.358.280.807,Isolated,Glaciated,6.542,0,0,0
3154,HU12_14365,130,1.995,1.995,84.145.707,421.782.992,2,3f7b699a-e34c-49b7-9196-48e950ace682,47.854.478,-91.590.613,4.225.462.536,3.733.819.784,GABBRO,NA,NA,yes,IWS_36015,HU4_26,HU8_130,EDU_55,Minnesota,1.720.948.576,DR_LakeStream,Glaciated,6.542,0,0,0
3155,HU12_14365,19332,1.49,1.49,268.700.577,180.335.958,2,cf471e9f-d717-4be6-b036-a439bb1590bb,47.857.914,-91.622.461,7.680.438.428,1.322.392.346,LITTLE GABBRO,NA,7.9248,yes,IWS_36629,HU4_26,HU8_130,EDU_55,Minnesota,1.126.143.863,DR_LakeStream,Glaciated,6.542,0,0,0
3156,HU12_14365,4205,3.2,3.2,NA,NA,1,120019244,47.846.565,-91.503.971,2.029.176.628,1.451.650.757,GULL,NA,9.4,yes,IWS_36889,HU4_26,HU8_130,EDU_55,Minnesota,1.115.104.497,DR_Stream,Glaciated,6.542,0,0,0
3157,HU12_14365,133322,1.1,1.1,NA,NA,1,120019255,47.824.541,-91.551.936,5.068.173.033,2.355.046.985,BALD EAGLE,NA,NA,yes,IWS_36734,HU4_26,HU8_130,EDU_55,Minnesota,2.590.147.427,DR_LakeStream,Glaciated,6.542,0,0,0
3158,HU12_14365,3615,2.74,2.74,NA,NA,1,81001115,4.785.579,-91.515.695,1.365.934.837,6.870.881.373,PICTRO,NA,9.4,yes,IWS_36608,HU4_26,HU8_130,EDU_55,Minnesota,2.062.818.439,Headwater,Glaciated,6.542,0,0,0
3159,HU12_14367,47622,1.68,1.68,NA,NA,1,120019226,478.834,-91.044.277,3.898.715.393,328.993.963,HAZEL,NA,2.1336,yes,IWS_36527,HU4_26,HU8_130,EDU_55,Minnesota,1.331.656.458,DR_LakeStream,Glaciated,1.314,0,0,0
3160,HU12_14367,2669,2.665,2.665,106.066.017,39.799.631,2,120019242,47.858.001,-91.009.424,2.474.830.958,2.023.871.937,PHOEBE,NA,7.6,yes,IWS_37538,HU4_26,HU8_130,EDU_55,Minnesota,1.273.759.379,DR_LakeStream,Glaciated,1.314,0,0,0
3161,HU12_14367,4231,4.116,4.88,1.415.037.102,343.789.383,5,81000865,47.857.538,-90.944.542,6.931.972.151,6.147.141.309,BETH,NA,6.7,yes,IWS_36090,HU4_26,HU8_130,EDU_55,Minnesota,219.399.576,DR_LakeStream,Glaciated,1.314,0,0,0
3162,HU12_14367,1830,2.82,2.82,749.533.188,265.791.911,2,120019234,47.871.529,-90.966.727,17.872.617,1.182.635.268,GRACE,NA,4.9,yes,IWS_36074,HU4_26,HU8_130,EDU_55,Minnesota,1.521.750.901,DR_LakeStream,Glaciated,1.314,0,0,0
3163,HU12_14367,25727,1.145,1.145,106.066.017,92.634.076,2,120019230,47.869.238,-90.946.094,2.085.191.651,3.240.669.046,ELLA,NA,1.8288,yes,IWS_37123,HU4_26,HU8_130,EDU_55,Minnesota,3.087.664.384,Headwater,Glaciated,1.314,0,0,0
3164,HU12_14369,28749,1.548.333.333,1.37,516.147.589,333.356.893,3,80997807,47.992.451,-91.069.094,4.348.405.564,100.912.576,PANHANDLE,NA,6.1,yes,IWS_35544,HU4_26,HU8_130,EDU_55,Minnesota,2.282.021.633,DR_Stream,Glaciated,3.972,0,0,0
3165,HU12_14369,119015,2.8275,2.745,1.165.858.053,412.328.224,4,120019233,47.874.132,-91.098.584,6.527.926.861,7.774.427.632,KAWASACHONG,NA,3.3528,yes,IWS_35522,HU4_26,HU8_130,EDU_55,Minnesota,6.613.383.838,DR_LakeStream,Glaciated,3.972,0,0,0
